Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Central Bank of India",3517239,676995,4194234,121083.7,3819426,"(B) Regional Rural Bank","2017-04-19"
"Central Bank of India",7381384,1978813,9360197,165169.87,7048173,"(A) Public Sector Banks","2017-04-26"
"Central Bank of India",3516675,676933,4193608,122646.95,3818718,"(B) Regional Rural Bank","2017-04-26"
"Central Bank of India",7484412,1989665,9474077,163904.58,7072160,"(A) Public Sector Banks","2017-05-03"
"Central Bank of India",3516225,676886,4193111,121354.67,3818185,"(B) Regional Rural Bank","2017-05-03"
"Central Bank of India",7508708,1993085,9501793,166020.74,7093535,"(A) Public Sector Banks","2017-05-10"
"Central Bank of India",3515951,676830,4192781,122765.31,3817816,"(B) Regional Rural Bank","2017-05-10"
"Central Bank of India",7532740,1996458,9529198,165433.17,7113841,"(A) Public Sector Banks","2017-05-17"
"Central Bank of India",3515474,676687,4192161,121763.79,3817266,"(B) Regional Rural Bank","2017-05-17"
"Central Bank of India",7553091,1997136,9550227,164853.38,7128854,"(A) Public Sector Banks","2017-05-24"
"Central Bank of India",3515064,676349,4191413,120659.24,3816483,"(B) Regional Rural Bank","2017-05-24"
"Central Bank of India",7564401,1996622,9561023,166012.64,7137282,"(A) Public Sector Banks","2017-05-31"
"Central Bank of India",3514441,675893,4190334,119126.19,3815930,"(B) Regional Rural Bank","2017-05-31"
"Central Bank of India",7585530,1997035,9582565,165687.12,7155887,"(A) Public Sector Banks","2017-06-07"
"Central Bank of India",3513877,675561,4189438,120758.82,3815019,"(B) Regional Rural Bank","2017-06-07"
"Central Bank of India",7604707,1997143,9601850,165930.4,7170406,"(A) Public Sector Banks","2017-06-14"
"Central Bank of India",3513489,675241,4188730,119908.28,3814257,"(B) Regional Rural Bank","2017-06-14"
"Central Bank of India",7658556,2001246,9659802,165043.3,7215767,"(A) Public Sector Banks","2017-06-28"
"Central Bank of India",3513313,675504,4188817,117793.11,3812150,"(B) Regional Rural Bank","2017-06-28"
"Central Bank of India",7696607,1999437,9696044,165078.3,7239246,"(A) Public Sector Banks","2017-07-05"
"Central Bank of India",3513468,676154,4189622,117068.77,3811323,"(B) Regional Rural Bank","2017-07-05"
"Central Bank of India",7734666,2003995,9738661,166773.84,7267656,"(A) Public Sector Banks","2017-07-12"
"Central Bank of India",3513620,676706,4190326,116915.1,3810585,"(B) Regional Rural Bank","2017-07-12"
"Central Bank of India",7782536,2009748,9792284,166433.88,7229933,"(A) Public Sector Banks","2017-07-19"
"Central Bank of India",3513875,676706,4190581,116711.64,3809892,"(B) Regional Rural Bank","2017-07-19"
"Central Bank of India",7826102,2015501,9841603,166676.4,7256709,"(A) Public Sector Banks","2017-07-26"
"Central Bank of India",3513703,676711,4190414,117070.23,3808376,"(B) Regional Rural Bank","2017-07-26"
"Central Bank of India",7881833,2023725,9905558,168051.39,7403056,"(A) Public Sector Banks","2017-08-02"
"Central Bank of India",3514379,677255,4191634,116721.49,3807457,"(B) Regional Rural Bank","2017-08-02"
"Central Bank of India",7923635,2029482,9953117,169473.97,7445135,"(A) Public Sector Banks","2017-08-09"
"Central Bank of India",3514668,677502,4192170,116872.41,3806474,"(B) Regional Rural Bank","2017-08-09"
"Central Bank of India",7944899,2033782,9978681,169336.74,7465137,"(A) Public Sector Banks","2017-08-16"
"Central Bank of India",3513938,677412,4191350,116478.29,3805449,"(B) Regional Rural Bank","2017-08-16"
"Central Bank of India",7980477,2039297,10019774,169811.03,7490919,"(A) Public Sector Banks","2017-08-23"
"Central Bank of India",3513456,677303,4190759,116116.18,3804697,"(B) Regional Rural Bank","2017-08-23"
"Central Bank of India",8044768,2052609,10097377,169643.68,7533401,"(A) Public Sector Banks","2017-08-30"
"Central Bank of India",3513379,677424,4190803,116005.03,3803801,"(B) Regional Rural Bank","2017-08-30"
"Central Bank of India",8094822,2057229,10152051,172302.27,7587863,"(A) Public Sector Banks","2017-09-06"
"Central Bank of India",3514113,678523,4192636,116089.02,3803267,"(B) Regional Rural Bank","2017-09-06"
"Central Bank of India",8146709,2063359,10210068,173436.94,7627305,"(A) Public Sector Banks","2017-09-13"
"Central Bank of India",3514874,678915,4193789,116273.24,3802904,"(B) Regional Rural Bank","2017-09-13"
"Central Bank of India",8194384,2069929,10264313,175155.75,7675422,"(A) Public Sector Banks","2017-09-20"
"Central Bank of India",3430434,764747,4195181,116984.88,3802371,"(B) Regional Rural Bank","2017-09-20"
"Central Bank of India",8234579,2076195,10310774,175799.67,7705304,"(A) Public Sector Banks","2017-09-27"
"Central Bank of India",3430660,765114,4195774,117260.64,3801929,"(B) Regional Rural Bank","2017-09-27"
"Central Bank of India",8252472,2079223,10331695,176811.59,7735468,"(A) Public Sector Banks","2017-10-04"
"Central Bank of India",3430918,765133,4196051,117601.25,3801633,"(B) Regional Rural Bank","2017-10-04"
"Central Bank of India",8284346,2083902,10368248,178228.54,7831487,"(A) Public Sector Banks","2017-10-11"
"Central Bank of India",3430918,765133,4196051,117601.25,3801633,"(B) Regional Rural Bank","2017-10-11"
"Central Bank of India",8318648,2088292,10406940,178476.56,7848282,"(A) Public Sector Banks","2017-10-18"
"Central Bank of India",3427192,769455,4196647,115234.17,3800755,"(B) Regional Rural Bank","2017-10-18"
"Central Bank of India",8354084,2094041,10448125,179111.2,7903481,"(A) Public Sector Banks","2017-11-01"
"Central Bank of India",3422486,762516,4185002,114613.63,3799839,"(B) Regional Rural Bank","2017-11-01"
"Central Bank of India",8383407,2097780,10481187,179696,7928485,"(A) Public Sector Banks","2017-11-08"
"Central Bank of India",3422689,762800,4185489,113390.14,3799335,"(B) Regional Rural Bank","2017-11-08"
"Central Bank of India",8411074,2100377,10511451,180864.52,7961305,"(A) Public Sector Banks","2017-11-15"
"Central Bank of India",3422765,763103,4185868,112861.01,3799242,"(B) Regional Rural Bank","2017-11-15"
"Central Bank of India",8450933,2105305,10556238,181402.95,7982198,"(A) Public Sector Banks","2017-11-22"
"Central Bank of India",3422611,777591,4200202,112239.6,3798344,"(B) Regional Rural Bank","2017-11-22"
"Central Bank of India",8467196,2106793,10573989,181723.16,7992330,"(A) Public Sector Banks","2017-11-29"
"Central Bank of India",3422665,778040,4200705,111899.54,3797676,"(B) Regional Rural Bank","2017-11-29"
"Central Bank of India",8498551,2109950,10608501,185479.58,8037944,"(A) Public Sector Banks","2017-12-06"
"Central Bank of India",3422969,778184,4201153,112780.17,3797230,"(B) Regional Rural Bank","2017-12-06"
"Central Bank of India",8525173,2112798,10637971,187567.98,8076562,"(A) Public Sector Banks","2017-12-13"
"Central Bank of India",3422822,778276,4201098,114432.86,3796579,"(B) Regional Rural Bank","2017-12-13"
"Central Bank of India",8545787,2114973,10660760,188187.58,8099650,"(A) Public Sector Banks","2017-12-20"
"Central Bank of India",3423137,778788,4201925,114535.6,3795997,"(B) Regional Rural Bank","2017-12-20"
"Central Bank of India",8569361,2117080,10686441,188622.52,8125899,"(A) Public Sector Banks","2017-12-27"
"Central Bank of India",3423221,778941,4202162,114291.66,3795600,"(B) Regional Rural Bank","2017-12-27"
"Central Bank of India",8622804,2120947,10743751,193134.5,8169026,"(A) Public Sector Banks","2018-01-03"
"Central Bank of India",3422389,779947,4202336,114528.84,3794116,"(B) Regional Rural Bank","2018-01-03"
"Central Bank of India",8660857,2123701,10784558,194352.88,8208713,"(A) Public Sector Banks","2018-01-10"
"Central Bank of India",3422840,780960,4203800,114283.26,3793164,"(B) Regional Rural Bank","2018-01-10"
"Central Bank of India",8697813,2126148,10823961,196087.94,8246166,"(A) Public Sector Banks","2018-01-17"
"Central Bank of India",3423233,781465,4204698,114324.73,3792553,"(B) Regional Rural Bank","2018-01-17"
"Central Bank of India",8737677,2129750,10867427,197016.58,8287274,"(A) Public Sector Banks","2018-01-24"
"Central Bank of India",3423932,782290,4206222,114015.06,3796018,"(B) Regional Rural Bank","2018-01-24"
"Central Bank of India",8738065,2128745,10866810,197256.09,8292273,"(A) Public Sector Banks","2018-01-31"
"Central Bank of India",3408043,772960,4181003,113097.34,3773296,"(B) Regional Rural Bank","2018-01-31"
"Central Bank of India",8775060,2135235,10910295,200104.61,8326092,"(A) Public Sector Banks","2018-02-07"
"Central Bank of India",3406133,773699,4179832,113051.43,3770751,"(B) Regional Rural Bank","2018-02-07"
"Central Bank of India",8809108,2137735,10946843,201817.5,8344031,"(A) Public Sector Banks","2018-02-14"
"Central Bank of India",3404523,773920,4178443,113877.51,3768457,"(B) Regional Rural Bank","2018-02-14"
"Central Bank of India",8860391,2140160,11000551,202254.03,8392905,"(A) Public Sector Banks","2018-02-21"
"Central Bank of India",3420138,784265,4204403,113986.23,3789451,"(B) Regional Rural Bank","2018-02-21"
"Central Bank of India",8920042,2151135,11071177,206380.59,8469535,"(A) Public Sector Banks","2018-03-07"
"Central Bank of India",3420469,785747,4206216,115217.53,3787876,"(B) Regional Rural Bank","2018-03-07"
"Central Bank of India",8937372,2152537,11089909,209175.02,8493650,"(A) Public Sector Banks","2018-03-14"
"Central Bank of India",3420912,786644,4207556,116065.25,3787542,"(B) Regional Rural Bank","2018-03-14"
"Central Bank of India",8976408,2156323,11132731,213026.55,8534442,"(A) Public Sector Banks","2018-03-21"
"Central Bank of India",3421733,787488,4209221,117598.81,3791354,"(B) Regional Rural Bank","2018-03-21"
"Central Bank of India",9007675,2159363,11167038,222031.41,8545866,"(A) Public Sector Banks","2018-03-28"
"Central Bank of India",3421963,787933,4209896,120966.47,3791194,"(B) Regional Rural Bank","2018-03-28"
"Central Bank of India",9019471,2159974,11179445,225212.43,8574091,"(A) Public Sector Banks","2018-04-04"
"Central Bank of India",3422198,788141,4210339,122877.5,3791083,"(B) Regional Rural Bank","2018-04-04"
"Central Bank of India",9045939,2162872,11208811,224081.03,8599090,"(A) Public Sector Banks","2018-04-11"
"Central Bank of India",3422349,788454,4210803,121868.88,3790380,"(B) Regional Rural Bank","2018-04-11"
"Central Bank of India",9072089,2165093,11237182,226067.89,8616615,"(A) Public Sector Banks","2018-04-18"
"Central Bank of India",3422655,788807,4211462,123170.36,3789990,"(B) Regional Rural Bank","2018-04-18"
"Central Bank of India",9089193,2165303,11254496,226886.23,8644384,"(A) Public Sector Banks","2018-04-25"
"Central Bank of India",3407059,779797,4186856,120180.31,3767176,"(B) Regional Rural Bank","2018-04-25"
"Central Bank of India",9134765,2170944,11305709,224533.31,8745415,"(A) Public Sector Banks","2018-05-02"
"Central Bank of India",3424749,790942,4215691,120050.67,3789468,"(B) Regional Rural Bank","2018-05-02"
"Central Bank of India",9167908,2172416,11340324,222960.74,8810948,"(A) Public Sector Banks","2018-05-09"
"Central Bank of India",3408919,782667,4191586,117065.35,3766784,"(B) Regional Rural Bank","2018-05-09"
"Central Bank of India",9209138,2178256,11387394,224452.16,9099981,"(A) Public Sector Banks","2018-05-23"
"Central Bank of India",3426823,793345,4220168,117619.39,3788407,"(B) Regional Rural Bank","2018-05-23"
"Central Bank of India",9236556,2182271,11418827,226371.96,9119368,"(A) Public Sector Banks","2018-05-30"
"Central Bank of India",3427193,793893,4221086,118015.47,3788044,"(B) Regional Rural Bank","2018-05-30"
"Central Bank of India",9268998,2184386,11453384,229636.46,9146288,"(A) Public Sector Banks","2018-06-06"
"Central Bank of India",3427517,794846,4222363,119345.73,3787605,"(B) Regional Rural Bank","2018-06-06"
"Central Bank of India",9306674,2186511,11493185,231291.5,9144234,"(A) Public Sector Banks","2018-06-13"
"Central Bank of India",3427886,795814,4223700,120139.27,3787230,"(B) Regional Rural Bank","2018-06-13"
"Central Bank of India",9338352,2188788,11527140,232326.18,9148391,"(A) Public Sector Banks","2018-06-20"
"Central Bank of India",3428296,796850,4225146,119471.72,3786826,"(B) Regional Rural Bank","2018-06-20"
"Central Bank of India",9364349,2190726,11555075,230959.92,9180040,"(A) Public Sector Banks","2018-06-27"
"Central Bank of India",3429087,797712,4226799,119347.5,3786371,"(B) Regional Rural Bank","2018-06-27"
"Central Bank of India",9414552,2189021,11603573,232842.96,9480647,"(A) Public Sector Banks","2018-07-04"
"Central Bank of India",3430185,798757,4228942,119541.16,3786036,"(B) Regional Rural Bank","2018-07-04"
"Central Bank of India",9508133,2200345,11708478,236338.34,9969537,"(A) Public Sector Banks","2018-07-18"
"Central Bank of India",3433569,801468,4235037,120212.85,3785380,"(B) Regional Rural Bank","2018-07-18"
"Central Bank of India",9630595,2211719,11842314,239283.27,10114923,"(A) Public Sector Banks","2018-08-01"
"Central Bank of India",3437172,805235,4242407,121468.14,3784878,"(B) Regional Rural Bank","2018-08-01"
"Central Bank of India",9707208,2218285,11925493,240590.32,10667287,"(A) Public Sector Banks","2018-08-08"
"Central Bank of India",3438284,806416,4244700,121220.18,3784409,"(B) Regional Rural Bank","2018-08-08"
"Central Bank of India",9748723,2222876,11971599,242027.86,10876665,"(A) Public Sector Banks","2018-08-15"
"Central Bank of India",3438348,806599,4244947,121087.93,3784147,"(B) Regional Rural Bank","2018-08-15"
"Central Bank of India",9791493,2229106,12020599,243252.09,11100373,"(A) Public Sector Banks","2018-08-22"
"Central Bank of India",3438521,807002,4245523,123930.78,3783848,"(B) Regional Rural Bank","2018-08-22"
"Central Bank of India",9827495,2234235,12061730,243834.79,11272936,"(A) Public Sector Banks","2018-08-29"
"Central Bank of India",3438984,807616,4246600,124055.56,3783567,"(B) Regional Rural Bank","2018-08-29"
"Central Bank of India",9874264,2240572,12114836,247742.26,11315222,"(A) Public Sector Banks","2018-09-05"
"Central Bank of India",3439476,808268,4247744,124389.87,3783234,"(B) Regional Rural Bank","2018-09-05"
"Central Bank of India",9893656,2243750,12137406,248018.85,11330825,"(A) Public Sector Banks","2018-09-12"
"Central Bank of India",3440362,809170,4249532,123599.55,3782800,"(B) Regional Rural Bank","2018-09-12"
"Central Bank of India",9957499,2251163,12208662,249440.7,11338216,"(A) Public Sector Banks","2018-09-19"
"Central Bank of India",3442615,810460,4253075,122761.28,3782305,"(B) Regional Rural Bank","2018-09-19"
"Central Bank of India",10002041,2257561,12259602,250600.29,11408659,"(A) Public Sector Banks","2018-09-26"
"Central Bank of India",3443615,811229,4254844,123233.12,3782078,"(B) Regional Rural Bank","2018-09-26"
"Central Bank of India",10038638,2262788,12301426,251925.72,11472096,"(A) Public Sector Banks","2018-10-03"
"Central Bank of India",3444850,812288,4257138,123511.06,3781705,"(B) Regional Rural Bank","2018-10-03"
"Central Bank of India",10093837,2270827,12364664,254153.59,11522576,"(A) Public Sector Banks","2018-10-10"
"Central Bank of India",3445728,813428,4259156,123673.87,3780949,"(B) Regional Rural Bank","2018-10-10"
"Central Bank of India",10118556,2274238,12392794,256443.44,11550577,"(A) Public Sector Banks","2018-10-17"
"Central Bank of India",3446190,814935,4261125,126049.55,3780417,"(B) Regional Rural Bank","2018-10-17"
"Central Bank of India",10128161,2275583,12403744,255425.85,11564640,"(A) Public Sector Banks","2018-10-24"
"Central Bank of India",3446562,815551,4262113,124283.99,3780064,"(B) Regional Rural Bank","2018-10-24"
"Central Bank of India",10163065,2280578,12443643,254542.12,11592653,"(A) Public Sector Banks","2018-10-31"
"Central Bank of India",3460870,819129,4279999,123104.49,3779145,"(B) Regional Rural Bank","2018-10-31"
"Central Bank of India",10184846,2283755,12468601,257315.69,11620555,"(A) Public Sector Banks","2018-11-07"
"Central Bank of India",3462147,820024,4282171,122977.49,3778140,"(B) Regional Rural Bank","2018-11-07"
"Central Bank of India",10193376,2284404,12477780,257688.9,11629232,"(A) Public Sector Banks","2018-11-14"
"Central Bank of India",3462986,820686,4283672,123409.89,3778063,"(B) Regional Rural Bank","2018-11-14"
"Central Bank of India",10214172,2286656,12500828,257445.54,11699307,"(A) Public Sector Banks","2018-11-21"
"Central Bank of India",3464352,821438,4285790,122083.51,3777086,"(B) Regional Rural Bank","2018-11-21"
"Central Bank of India",10232614,2289087,12521701,257857.95,11715729,"(A) Public Sector Banks","2018-11-28"
"Central Bank of India",3465347,822120,4287467,122399.99,3776281,"(B) Regional Rural Bank","2018-11-28"
"Central Bank of India",10254004,2291507,12545511,261672.74,11740940,"(A) Public Sector Banks","2018-12-05"
"Central Bank of India",3466625,822705,4289330,121740.67,3775298,"(B) Regional Rural Bank","2018-12-05"
"Central Bank of India",10270158,2292872,12563030,262483.16,11754324,"(A) Public Sector Banks","2018-12-12"
"Central Bank of India",3467894,823679,4291573,122944.01,3774456,"(B) Regional Rural Bank","2018-12-12"
"Central Bank of India",10305126,2296147,12601273,264566.32,11773474,"(A) Public Sector Banks","2018-12-19"
"Central Bank of India",3469602,824484,4294086,123377.1,3773033,"(B) Regional Rural Bank","2018-12-19"
"Central Bank of India",10323388,2297592,12620980,265473.67,11806600,"(A) Public Sector Banks","2018-12-26"
"Central Bank of India",3470474,825033,4295507,123698.94,3772108,"(B) Regional Rural Bank","2018-12-26"
"Central Bank of India",10353636,2300055,12653691,267564.4,11832844,"(A) Public Sector Banks","2019-01-02"
"Central Bank of India",3472651,826031,4298682,124012.82,3724569,"(B) Regional Rural Bank","2019-01-02"
"Central Bank of India",10374213,2298030,12672243,267785.84,11852235,"(A) Public Sector Banks","2019-01-16"
"Central Bank of India",3474167,826871,4301038,123837.96,3722362,"(B) Regional Rural Bank","2019-01-16"
"Central Bank of India",10402972,2299465,12702437,269455.52,11852235,"(A) Public Sector Banks","2019-01-23"
"Central Bank of India",3631984,848935,4480919,124528.38,3750892,"(B) Regional Rural Bank","2019-01-23"
